season,team,arena,wins,winpercent,playoffs,coach,topWS,color1,color2,srs,logo,opponent1,opponent2,opponent3,opponent4
1965-66,San Francisco Warriors,San Francisco Civic Auditorium,35,0.438,0,A. Hannum,R. Barry (10.4),#006BB6,#FDB927,-2.36,teams/GSW/logos/1963-1969.png,,,,
1966-67,San Francisco Warriors,Oakland-Alameda County Coliseum Arena,44,0.543,0.8,B. Sharman,R. Barry (14.4),#006BB6,#FDB927,2.58,teams/GSW/logos/1963-1969.png,Won Division Semifinals versus <span>Los Angeles Lakers (3-0)</span>,Won Division Finals versus <span>St. Louis Hawks (4-2)</span>,Lost Finals versus <span>Philadelphia 76ers (2-4)</span>,
1967-68,San Francisco Warriors,Oakland-Alameda County Coliseum Arena,43,0.524,0.6,B. Sharman,R. LaRusso (8.6),#006BB6,#FDB927,-0.66,teams/GSW/logos/1963-1969.png,Won Division Semifinals versus <span>St. Louis Hawks (4-2)</span>,Lost Division Finals versus <span>Los Angeles Lakers (0-4)</span>,,
1968-69,San Francisco Warriors,Oakland-Alameda County Coliseum Arena,41,0.5,0.4,G. Lee,J. Mullins (10.0),#006BB6,#FDB927,-1.53,teams/GSW/logos/1963-1969.png,Lost Division Semifinals versus <span>Los Angeles Lakers (2-4)</span>,,,
1969-70,San Francisco Warriors,Oakland-Alameda County Coliseum Arena,30,0.366,0,G. Lee/A. Attles,J. Lucas (7.6),#006BB6,#FDB927,-4.15,teams/GSW/logos/1970-1971.png,,,,
1970-71,San Francisco Warriors,Oakland-Alameda County Coliseum Arena,41,0.5,0.4,A. Attles,J. Lucas (10.5),#006BB6,#FDB927,-0.83,teams/GSW/logos/1970-1971.png,Lost Conference Semifinals versus <span>Milwaukee Bucks (1-4)</span>,,,
1971-72,Golden State Warriors,Oakland-Alameda County Coliseum Arena,51,0.622,0.4,A. Attles,J. Mullins (9.9),#006BB6,#FDB927,0.92,teams/GSW/logos/1972-1975.png,Lost Conference Semifinals versus <span>Milwaukee Bucks (1-4)</span>,,,
1972-73,Golden State Warriors,Oakland-Alameda County Coliseum Arena,47,0.573,0.6,A. Attles,R. Barry (10.2),#006BB6,#FDB927,3.12,teams/GSW/logos/1972-1975.png,Won Conference Semifinals versus <span>Milwaukee Bucks (4-2)</span>,Lost Conference Finals versus <span>Los Angeles Lakers (1-4)</span>,,
1973-74,Golden State Warriors,Oakland-Alameda County Coliseum Arena,44,0.537,0,A. Attles,R. Barry (10.4),#006BB6,#FDB927,2.42,teams/GSW/logos/1972-1975.png,,,,
1974-75,Golden State Warriors,Oakland-Alameda County Coliseum Arena,48,0.585,1,A. Attles,R. Barry (12.7),#006BB6,#FDB927,2.86,teams/GSW/logos/1972-1975.png,First Round Bye,Won Conference Semifinals versus <span>Seattle SuperSonics (4-2)</span>,Won Conference Finals versus <span>Chicago Bulls (4-3)</span>,Won Finals versus <span>Washington Bullets (4-0)</span>
1975-76,Golden State Warriors,Oakland-Alameda County Coliseum Arena,59,0.72,0.6,A. Attles,R. Barry (9.6),#006BB6,#FDB927,6.23,teams/GSW/logos/1976-1988.png,First Round Bye,Won Conference Semifinals versus <span>Detroit Pistons (4-2)</span>,Lost Conference Finals versus <span>Phoenix Suns (3-4)</span>,
1976-77,Golden State Warriors,Oakland-Alameda County Coliseum Arena,46,0.561,0.4,A. Attles,R. Barry (8.4),#006BB6,#FDB927,3.1,teams/GSW/logos/1976-1988.png,Won First Round versus <span>Detroit Pistons (2-1)</span>,Lost Conference Semifinals versus <span>Los Angeles Lakers (3-4)</span>,,
1977-78,Golden State Warriors,Oakland-Alameda County Coliseum Arena,43,0.524,0,A. Attles,R. Barry (9.7),#006BB6,#FDB927,0.41,teams/GSW/logos/1976-1988.png,,,,
1978-79,Golden State Warriors,Oakland-Alameda County Coliseum Arena,38,0.463,0,A. Attles,J. Lucas (7.9),#006BB6,#FDB927,0.46,teams/GSW/logos/1976-1988.png,,,,
1979-80,Golden State Warriors,Oakland-Alameda County Coliseum Arena,24,0.293,0,A. Attles/J. Bach,S. Parker (6.8),#006BB6,#FDB927,-4.2,teams/GSW/logos/1976-1988.png,,,,
1980-81,Golden State Warriors,Oakland-Alameda County Coliseum Arena,39,0.476,0,A. Attles,B. King (9.1),#006BB6,#FDB927,-1.41,teams/GSW/logos/1976-1988.png,,,,
1981-82,Golden State Warriors,Oakland-Alameda County Coliseum Arena,45,0.549,0,A. Attles,B. King (8.7),#006BB6,#FDB927,0.8,teams/GSW/logos/1976-1988.png,,,,
1982-83,Golden State Warriors,Oakland-Alameda County Coliseum Arena,30,0.366,0,A. Attles,J. Carroll (7.0),#006BB6,#FDB927,-3.48,teams/GSW/logos/1976-1988.png,,,,
1983-84,Golden State Warriors,Oakland-Alameda County Coliseum Arena,37,0.451,0,J. Bach,P. Short (6.0),#006BB6,#FDB927,-3.35,teams/GSW/logos/1976-1988.png,,,,
1984-85,Golden State Warriors,Oakland-Alameda County Coliseum Arena,22,0.268,0,J. Bach,P. Short (6.2),#006BB6,#FDB927,-7.21,teams/GSW/logos/1976-1988.png,,,,
1985-86,Golden State Warriors,Oakland-Alameda County Coliseum Arena,30,0.366,0,J. Bach,S. Floyd (7.5),#006BB6,#FDB927,-3.59,teams/GSW/logos/1976-1988.png,,,,
1986-87,Golden State Warriors,Oakland-Alameda County Coliseum Arena,42,0.512,0.4,G. Karl,S. Floyd (10.0),#006BB6,#FDB927,-2.54,teams/GSW/logos/1976-1988.png,Won First Round versus <span>Utah Jazz (3-2)</span>,Lost Conference Semifinals versus <span>Los Angeles Lakers (1-4)</span>,,
1987-88,Golden State Warriors,Oakland-Alameda County Coliseum Arena,20,0.244,0,G. Karl/E. Gregory,R. Higgins (5.7),#006BB6,#FDB927,-8.38,teams/GSW/logos/1976-1988.png,,,,
1988-89,Golden State Warriors,Oakland-Alameda County Coliseum Arena,43,0.524,0.4,D. Nelson,C. Mullin (10.6),#006BB6,#FDB927,-0.59,teams/GSW/logos/1989-1997.png,Won First Round versus <span>Utah Jazz (3-0)</span>,Lost Conference Semifinals versus <span>Phoenix Suns (1-4)</span>,,
1989-90,Golden State Warriors,Oakland-Alameda County Coliseum Arena,37,0.451,0,D. Nelson,C. Mullin (10.2),#006BB6,#FDB927,-2.55,teams/GSW/logos/1989-1997.png,,,,
1990-91,Golden State Warriors,Oakland-Alameda County Coliseum Arena,44,0.537,0.4,D. Nelson,C. Mullin (12.2),#006BB6,#FDB927,1.72,teams/GSW/logos/1989-1997.png,Won First Round versus <span>San Antonio Spurs (3-1)</span>,Lost Conference Semifinals versus <span>Los Angeles Lakers (1-4)</span>,,
1991-92,Golden State Warriors,Oakland-Alameda County Coliseum Arena,55,0.671,0.2,D. Nelson,C. Mullin (10.8),#006BB6,#FDB927,3.77,teams/GSW/logos/1989-1997.png,Lost First Round versus <span>Seattle SuperSonics (1-3)</span>,,,
1992-93,Golden State Warriors,Oakland-Alameda County Coliseum Arena,34,0.415,0,D. Nelson,T. Hardaway (7.5),#006BB6,#FDB927,-0.94,teams/GSW/logos/1989-1997.png,,,,
1993-94,Golden State Warriors,Oakland-Alameda County Coliseum Arena,50,0.61,0.2,D. Nelson,L. Sprewell (8.0),#006BB6,#FDB927,1.76,teams/GSW/logos/1989-1997.png,Lost First Round versus <span>Phoenix Suns (0-3)</span>,,,
1994-95,Golden State Warriors,Oakland-Alameda County Coliseum Arena,26,0.317,0,D. Nelson/B. Lanier,T. Hardaway (5.1),#006BB6,#FDB927,-4.9,teams/GSW/logos/1989-1997.png,,,,
1995-96,Golden State Warriors,Oakland-Alameda County Coliseum Arena,36,0.439,0,R. Adelman,B. Armstrong (7.0),#006BB6,#FDB927,-1.42,teams/GSW/logos/1989-1997.png,,,,
1996-97,Golden State Warriors,San Jose Arena,30,0.366,0,R. Adelman,L. Sprewell (8.1),#006BB6,#FDB927,-4.9,teams/GSW/logos/1989-1997.png,,,,
1997-98,Golden State Warriors,The Arena in Oakland,19,0.232,0,P. Carlesimo,D. Marshall (4.2),#006BB6,#FDB927,-9.2,teams/GSW/logos/1998-2010.png,,,,
1998-99,Golden State Warriors,The Arena in Oakland,21,0.42,0,P. Carlesimo,D. Marshall (3.0),#006BB6,#FDB927,-2.63,teams/GSW/logos/1998-2010.png,,,,
1999-00,Golden State Warriors,The Arena in Oakland,19,0.232,0,P. Carlesimo/G. St. Jean,D. Marshall (3.8),#006BB6,#FDB927,-7.63,teams/GSW/logos/1998-2010.png,,,,
2000-01,Golden State Warriors,The Arena in Oakland,17,0.207,0,D. Cowens,A. Jamison (6.7),#006BB6,#FDB927,-8.11,teams/GSW/logos/1998-2010.png,,,,
2001-02,Golden State Warriors,The Arena in Oakland,21,0.256,0,D. Cowens/B. Winters,A. Jamison (6.4),#006BB6,#FDB927,-4.8,teams/GSW/logos/1998-2010.png,,,,
2002-03,Golden State Warriors,The Arena in Oakland,38,0.463,0,E. Musselman,A. Jamison (8.5),#006BB6,#FDB927,-0.6,teams/GSW/logos/1998-2010.png,,,,
2003-04,Golden State Warriors,The Arena in Oakland,37,0.451,0,E. Musselman,E. Dampier (8.9),#006BB6,#FDB927,-0.07,teams/GSW/logos/1998-2010.png,,,,
2004-05,Golden State Warriors,Oakland Arena,34,0.415,0,M. Montgomery,J. Richardson (5.7),#006BB6,#FDB927,-1.74,teams/GSW/logos/1998-2010.png,,,,
2005-06,Golden State Warriors,Oakland Arena,34,0.415,0,M. Montgomery,J. Richardson (7.3),#006BB6,#FDB927,-1.11,teams/GSW/logos/1998-2010.png,,,,
2006-07,Golden State Warriors,Oracle Arena,42,0.512,0.4,D. Nelson,A. Biedrins (6.7),#006BB6,#FDB927,0,teams/GSW/logos/1998-2010.png,Won First Round versus <span>Dallas Mavericks (4-2)</span>,Lost Conference Semifinals versus <span>Utah Jazz (1-4)</span>,,
2007-08,Golden State Warriors,Oracle Arena,48,0.585,0,D. Nelson,M. Ellis (9.0),#006BB6,#FDB927,2.38,teams/GSW/logos/1998-2010.png,,,,
2008-09,Golden State Warriors,Oracle Arena,29,0.354,0,D. Nelson,A. Biedrins (5.4),#006BB6,#FDB927,-3.8,teams/GSW/logos/1998-2010.png,,,,
2009-10,Golden State Warriors,Oracle Arena,26,0.317,0,D. Nelson,C. Maggette (6.3),#006BB6,#FDB927,-3.28,teams/GSW/logos/1998-2010.png,,,,
2010-11,Golden State Warriors,Oracle Arena,36,0.439,0,K. Smart,S. Curry (6.6),#006BB6,#FDB927,-2,teams/GSW/logos/2011-2019.png,,,,
2011-12,Golden State Warriors,Oracle Arena,23,0.348,0,M. Jackson,D. Lee (5.0),#006BB6,#FDB927,-2.79,teams/GSW/logos/2011-2019.png,,,,
2012-13,Golden State Warriors,Oracle Arena,47,0.573,0.4,M. Jackson,S. Curry (11.2),#006BB6,#FDB927,1.32,teams/GSW/logos/2011-2019.png,Won First Round versus <span>Denver Nuggets (4-2)</span>,Lost Conference Semifinals versus <span>San Antonio Spurs (2-4)</span>,,
2013-14,Golden State Warriors,Oracle Arena,51,0.622,0.2,M. Jackson,S. Curry (13.4),#006BB6,#FDB927,5.15,teams/GSW/logos/2011-2019.png,Lost First Round versus <span>Los Angeles Clippers (3-4)</span>,,,
2014-15,Golden State Warriors,Oracle Arena,67,0.817,1,S. Kerr,S. Curry (15.7),#006BB6,#FDB927,10.01,teams/GSW/logos/2011-2019.png,Won First Round versus <span>New Orleans Pelicans (4-0)</span>,Won Conference Semifinals versus <span>Memphis Grizzlies (4-2)</span>,Won Conference Finals versus <span>Houston Rockets (4-1)</span>,Won Finals versus <span>Cleveland Cavaliers (4-2)</span>
2015-16,Golden State Warriors,Oracle Arena,73,0.89,0.8,S. Kerr,S. Curry (17.9),#006BB6,#FDB927,10.38,teams/GSW/logos/2011-2019.png,Won First Round versus <span>Houston Rockets (4-1)</span>,Won Conference Semifinals versus <span>Portland Trail Blazers (4-1)</span>,Won Conference Finals versus <span>Oklahoma City Thunder (4-3)</span>,Lost Finals versus <span>Cleveland Cavaliers (3-4)</span>
2016-17,Golden State Warriors,Oracle Arena,67,0.817,1,S. Kerr,S. Curry (12.6),#006BB6,#FDB927,11.35,teams/GSW/logos/2011-2019.png,Won First Round versus <span>Portland Trail Blazers (4-0)</span>,Won Conference Semifinals versus <span>Utah Jazz (4-0)</span>,Won Conference Finals versus <span>San Antonio Spurs (4-0)</span>,Won Finals versus <span>Cleveland Cavaliers (4-1)</span>
2017-18,Golden State Warriors,Oracle Arena,58,0.707,1,S. Kerr,K. Durant (10.4),#006BB6,#FDB927,5.79,teams/GSW/logos/2011-2019.png,Won First Round versus <span>San Antonio Spurs (4-1)</span>,Won Conference Semifinals versus <span>New Orleans Pelicans (4-1)</span>,Won Conference Finals versus <span>Houston Rockets (4-3)</span>,Won Finals versus <span>Cleveland Cavaliers (4-0)</span>
2018-19,Golden State Warriors,Oracle Arena,57,0.695,0.8,S. Kerr,K. Durant (11.5),#006BB6,#FDB927,6.42,teams/GSW/logos/2011-2019.png,Won First Round versus <span>Los Angeles Clippers (4-2)</span>,Won Conference Semifinals versus <span>Houston Rockets (4-2)</span>,Won Conference Finals versus <span>Portland Trail Blazers (4-0)</span>,Lost Finals versus <span>Toronto Raptors (2-4)</span>
2019-20,Golden State Warriors,Chase Center,15,0.231,0,S. Kerr,M. Chriss (3.4),#006BB6,#FDB927,-8.12,teams/GSW/logos/2020-present.png,,,,
2020-21,Golden State Warriors,Chase Center,39,0.542,0,S. Kerr,S. Curry (9.0),#006BB6,#FDB927,1.1,teams/GSW/logos/2020-present.png,,,,
2021-22,Golden State Warriors,Chase Center,53,0.646,,S. Kerr,S. Curry (8.0),#006BB6,#FDB927,5.52,teams/GSW/logos/2020-present.png,Won First Round versus <span>Denver Nuggets (4-1)</span>,,,
